title,token_count,arxiv_id,category,categories,query_field,published_date,collection_timestamp
Shoving tubes through shapes gives a sufficient and efficient shape statistic,388,2412.18452v1,math.AT,"math.AT,cs.CG",data science,2024-12-24,2024-12-26T11:25:36.397058
Ultralow-temperature heat transport evidence for residual density of states in the superconducting state of CsV3Sb5,350,2412.18446v1,cond-mat.supr-con,"cond-mat.supr-con,cond-mat.mtrl-sci,cond-mat.str-el",data science,2024-12-24,2024-12-26T11:25:36.398055
Normalized field product approach: A parameter-free density evaluation method for close-to-binary solutions in topology optimization with embedded length scale,227,2412.18441v1,cs.CE,cs.CE,data science,2024-12-24,2024-12-26T11:25:36.398055
MixMAS: A Framework for Sampling-Based Mixer Architecture Search for Multimodal Fusion and Learning,140,2412.18437v1,cs.LG,cs.LG,data science,2024-12-24,2024-12-26T11:25:36.399052
Calculating the I/O Cost of Linear Repair Schemes for RS Codes Evaluated on Subspaces via Exponential Sums,293,2412.18430v1,cs.IT,"cs.IT,math.IT",data science,2024-12-24,2024-12-26T11:25:36.400050
Explainable Multi-Modal Data Exploration in Natural Language via LLM Agent,280,2412.18428v1,cs.AI,"cs.AI,cs.CL",data science,2024-12-24,2024-12-26T11:25:36.400050
GUI Testing Arena: A Unified Benchmark for Advancing Autonomous GUI Testing Agent,282,2412.18426v1,cs.AI,cs.AI,data science,2024-12-24,2024-12-26T11:25:36.401047
Measurement of neutron induced reaction cross-section of tantalum with covariance analysis,275,2412.18422v1,nucl-ex,nucl-ex,data science,2024-12-24,2024-12-26T11:25:36.402045
Fashionability-Enhancing Outfit Image Editing with Conditional Diffusion Models,235,2412.18421v1,cs.CV,cs.CV,data science,2024-12-24,2024-12-26T11:25:36.402045
Ultra-Low Complexity On-Orbit Compression for Remote Sensing Imagery via Block Modulated Imaging,329,2412.18417v1,eess.IV,"eess.IV,cs.CV",data science,2024-12-24,2024-12-26T11:25:36.403042
Muse: A Multimodal Conversational Recommendation Dataset with Scenario-Grounded User Profiles,232,2412.18416v1,cs.MM,cs.MM,data science,2024-12-24,2024-12-26T11:25:36.404039
Discovery of 2D Materials via Symmetry-Constrained Diffusion Model,250,2412.18414v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cs.LG,physics.chem-ph",data science,2024-12-24,2024-12-26T11:25:36.405037
"Examination of the Relationship Between Spectral Type and Stellar Rotational Velocity in $\sim$50,000 Single Stars",305,2412.18412v1,astro-ph.SR,astro-ph.SR,data science,2024-12-24,2024-12-26T11:25:36.405037
A Statistical Framework for Ranking LLM-Based Chatbots,240,2412.18407v1,stat.ML,"stat.ML,cs.AI,cs.LG",data science,2024-12-24,2024-12-26T11:25:36.406034
Generalized Mean Absolute Directional Loss as a Solution to Overfitting and High Transaction Costs in Machine Learning Models Used in High-Frequency Algorithmic Investment Strategies,241,2412.18405v1,q-fin.CP,"q-fin.CP,q-fin.TR",data science,2024-12-24,2024-12-26T11:25:36.407031
Contrastive Representation for Interactive Recommendation,278,2412.18396v1,cs.IR,cs.IR,data science,2024-12-24,2024-12-26T11:25:36.408028
Static Code Analyzer Recommendation via Preference Mining,263,2412.18393v1,cs.SE,cs.SE,data science,2024-12-24,2024-12-26T11:25:36.408028
RDPM: Solve Diffusion Probabilistic Models via Recurrent Token Prediction,312,2412.18390v1,cs.CV,"cs.CV,cs.AI,cs.LG,cs.MM",data science,2024-12-24,2024-12-26T11:25:36.409026
Agreement of Image Quality Metrics with Radiological Evaluation in the Presence of Motion Artifacts,336,2412.18389v1,physics.med-ph,physics.med-ph,data science,2024-12-24,2024-12-26T11:25:36.410023
Weak Scaling Capability in Token Space: An Observation from Large Vision Language Model,250,2412.18387v1,cs.AI,"cs.AI,cs.LG",data science,2024-12-24,2024-12-26T11:25:36.411020
Switch-a-View: Few-Shot View Selection Learned from Edited Videos,203,2412.18386v1,cs.CV,cs.CV,data science,2024-12-24,2024-12-26T11:25:36.411020
Depth-resolved Nuclear Resonance Scattering under X-ray standing wave -an approach to study interface magnetism,225,2412.18384v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,data science,2024-12-24,2024-12-26T11:25:36.412018
MR-COGraphs: Communication-efficient Multi-Robot Open-vocabulary Mapping System via 3D Scene Graphs,269,2412.18381v1,cs.RO,cs.RO,data science,2024-12-24,2024-12-26T11:25:36.413015
RSGaussian:3D Gaussian Splatting with LiDAR for Aerial Remote Sensing Novel View Synthesis,213,2412.18380v1,cs.CV,"cs.CV,cs.GR",data science,2024-12-24,2024-12-26T11:25:36.413015
RaSeRec: Retrieval-Augmented Sequential Recommendation,210,2412.18378v1,cs.IR,cs.IR,data science,2024-12-24,2024-12-26T11:25:36.414012
A Many Objective Problem Where Crossover is Provably Indispensable,177,2412.18375v1,cs.NE,"cs.NE,cs.AI,cs.DS",data science,2024-12-24,2024-12-26T11:25:36.414012
Extracting triples from dialogues for conversational social agents,226,2412.18364v1,cs.CL,cs.CL,data science,2024-12-24,2024-12-26T11:25:36.415010
Notes on Quasinormal Modes of charged de Sitter Blackholes from Quiver Gauge Theories,138,2412.18359v1,hep-th,"hep-th,astro-ph.HE,gr-qc,hep-ph,math-ph,math.MP",data science,2024-12-24,2024-12-26T11:25:36.415010
StaR Maps: Unveiling Uncertainty in Geospatial Relations,222,2412.18356v1,cs.RO,cs.RO,data science,2024-12-24,2024-12-26T11:25:36.416007
Addressing Spatial-Temporal Data Heterogeneity in Federated Continual Learning via Tail Anchor,250,2412.18355v1,cs.CV,"cs.CV,cs.AI,cs.LG",data science,2024-12-24,2024-12-26T11:25:36.417005
Learning Generalized Residual Exchange-Correlation-Uncertain Functional for Density Functional Theory,366,2412.18350v1,cs.CE,cs.CE,data science,2024-12-24,2024-12-26T11:25:36.418002
A Zero-Shot Physics-Informed Dictionary Learning Approach for Sound Field Reconstruction,169,2412.18348v1,eess.AS,"eess.AS,eess.SP",data science,2024-12-24,2024-12-26T11:25:36.418002
The Constitutional Filter,238,2412.18347v1,cs.RO,cs.RO,data science,2024-12-24,2024-12-26T11:25:36.418999
Low-temperature mean valence of nickel ions in pressurized La$_3$Ni$_2$O$_7$,358,2412.18343v1,cond-mat.supr-con,cond-mat.supr-con,data science,2024-12-24,2024-12-26T11:25:36.419996
Quantum Anharmonic Effects on the Superconductivity of I-43m CH4-H3S at High Pressures: a First-Principles Study,351,2412.18341v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.supr-con,physics.app-ph,J.2.9",data science,2024-12-24,2024-12-26T11:25:36.420994
"PyAtoms: An interactive tool for rapidly simulating atomic scanning tunneling microscopy images of 2D materials, moiré systems and superlattices",287,2412.18332v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci,cond-mat.str-el",data science,2024-12-24,2024-12-26T11:25:36.420994
Global analysis of Sivers and Collins asymmetries within the TMD factorization,109,2412.18324v1,hep-ph,hep-ph,data science,2024-12-24,2024-12-26T11:25:36.421991
Exploring Graph Mamba: A Comprehensive Survey on State-Space Models for Graph Learning,240,2412.18322v1,cs.LG,"cs.LG,cs.AI",data science,2024-12-24,2024-12-26T11:25:36.421991
Search for a gravitational wave background from primordial black hole binaries using data from the first three LIGO-Virgo-KAGRA observing runs,116,2412.18318v1,astro-ph.CO,"astro-ph.CO,gr-qc",data science,2024-12-24,2024-12-26T11:25:36.422988
Data-Driven Self-Supervised Graph Representation Learning,330,2412.18316v1,cs.LG,"cs.LG,cs.AI",data science,2024-12-24,2024-12-26T11:25:36.423986
The optimization of exact multi-target quantum search algorithm based on MindQuantum,282,2412.18306v1,quant-ph,quant-ph,data science,2024-12-24,2024-12-26T11:25:36.423986
Efficient and Context-Aware Label Propagation for Zero-/Few-Shot Training-Free Adaptation of Vision-Language Model,224,2412.18303v1,cs.CV,cs.CV,data science,2024-12-24,2024-12-26T11:25:36.424983
Learning to Play Against Unknown Opponents,253,2412.18297v1,cs.GT,"cs.GT,cs.LG",data science,2024-12-24,2024-12-26T11:25:36.425980
"Navigating Data Corruption in Machine Learning: Balancing Quality, Quantity, and Imputation Strategies",347,2412.18296v1,cs.LG,"cs.LG,cs.AI",data science,2024-12-24,2024-12-26T11:25:36.426978
MinsStudio: A Streamlined Package for Minecraft AI Agent Development,151,2412.18293v1,cs.AI,cs.AI,data science,2024-12-24,2024-12-26T11:25:36.426978
Semi-supervised Credit Card Fraud Detection via Attribute-Driven Graph Representation,232,2412.18287v1,cs.LG,"cs.LG,cs.AI,cs.SI",data science,2024-12-24,2024-12-26T11:25:36.427975
"Device-independent, high bit-rate quantum random number generator with beam-splitter-free architecture and live Bell test certification",354,2412.18285v1,quant-ph,quant-ph,data science,2024-12-24,2024-12-26T11:25:36.428972
On the Local Complexity of Linear Regions in Deep ReLU Networks,167,2412.18283v1,cs.LG,cs.LG,data science,2024-12-24,2024-12-26T11:25:36.428972
GDM4MMIMO: Generative Diffusion Models for Massive MIMO Communications,323,2412.18281v1,cs.IT,"cs.IT,cs.LG,eess.SP,math.IT",data science,2024-12-24,2024-12-26T11:25:36.429970
Improving Multi-Step Reasoning Abilities of Large Language Models with Direct Advantage Policy Optimization,266,2412.18279v1,cs.AI,cs.AI,data science,2024-12-24,2024-12-26T11:25:36.430967
Decentralized Intelligence in GameFi: Embodied AI Agents and the Convergence of DeFi and Virtual Ecosystems,331,2412.18601v1,cs.CR,"cs.CR,cs.AI,cs.GT,cs.LG,cs.MA",climate science,2024-12-24,2024-12-26T11:25:37.088208
Efficient Aircraft Design Optimization Using Multi-Fidelity Models and Multi-fidelity Physics Informed Neural Networks,194,2412.18564v1,cs.LG,"cs.LG,cs.CE",climate science,2024-12-24,2024-12-26T11:25:37.088208
Fano physics behind the N-resonance in graphene,172,2412.18561v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci",climate science,2024-12-24,2024-12-26T11:25:37.089206
Advancing Surface Chemistry with Large-Scale Ab-Initio Quantum Many-Body Simulations,323,2412.18553v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,physics.chem-ph",climate science,2024-12-24,2024-12-26T11:25:37.090203
A generalized coupling approach for the weak approximation of stochastic functional differential equations,141,2412.18523v1,math.PR,"math.PR,34K50, 65C30, 60F17, 65C20",climate science,2024-12-24,2024-12-26T11:25:37.090203
Elastic Constants and Bending Rigidities from Long-Wavelength Perturbation Expansions,309,2412.18482v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.mes-hall,physics.app-ph,physics.comp-ph",climate science,2024-12-24,2024-12-26T11:25:37.091201
Linear Enhancement of Spin-Orbit Torques and Absence of Bulk Rashba-Type Spin Splitting in Perpendicularly Magnetized [Pt/Co/W]n Superlattices,356,2412.18481v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,climate science,2024-12-24,2024-12-26T11:25:37.092198
Matrix Chaos Inequalities and Chaos of Combinatorial Type,231,2412.18468v1,math.PR,"math.PR,cs.CC,math.FA",climate science,2024-12-24,2024-12-26T11:25:37.092198
Ultralow-temperature heat transport evidence for residual density of states in the superconducting state of CsV3Sb5,350,2412.18446v1,cond-mat.supr-con,"cond-mat.supr-con,cond-mat.mtrl-sci,cond-mat.str-el",climate science,2024-12-24,2024-12-26T11:25:37.093195
Normalized field product approach: A parameter-free density evaluation method for close-to-binary solutions in topology optimization with embedded length scale,227,2412.18441v1,cs.CE,cs.CE,climate science,2024-12-24,2024-12-26T11:25:37.094193
Discovery of 2D Materials via Symmetry-Constrained Diffusion Model,250,2412.18414v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cs.LG,physics.chem-ph",climate science,2024-12-24,2024-12-26T11:25:37.095190
Depth-resolved Nuclear Resonance Scattering under X-ray standing wave -an approach to study interface magnetism,225,2412.18384v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,climate science,2024-12-24,2024-12-26T11:25:37.095190
Bidirectional Topic Matching: Quantifying Thematic Overlap Between Corpora Through Topic Modelling,264,2412.18376v1,cs.CL,"cs.CL,cs.IR",climate science,2024-12-24,2024-12-26T11:25:37.096187
Learning Generalized Residual Exchange-Correlation-Uncertain Functional for Density Functional Theory,366,2412.18350v1,cs.CE,cs.CE,climate science,2024-12-24,2024-12-26T11:25:37.097185
Quantum Anharmonic Effects on the Superconductivity of I-43m CH4-H3S at High Pressures: a First-Principles Study,351,2412.18341v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.supr-con,physics.app-ph,J.2.9",climate science,2024-12-24,2024-12-26T11:25:37.098182
"PyAtoms: An interactive tool for rapidly simulating atomic scanning tunneling microscopy images of 2D materials, moiré systems and superlattices",287,2412.18332v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci,cond-mat.str-el",climate science,2024-12-24,2024-12-26T11:25:37.099179
Learning to Play Against Unknown Opponents,253,2412.18297v1,cs.GT,"cs.GT,cs.LG",climate science,2024-12-24,2024-12-26T11:25:37.099179
Robust Semi-Supervised Learning in Open Environments,194,2412.18256v1,cs.LG,"cs.LG,cs.AI",climate science,2024-12-24,2024-12-26T11:25:37.100176
Band Prompting Aided SAR and Multi-Spectral Data Fusion Framework for Local Climate Zone Classification,243,2412.18235v1,cs.CV,cs.CV,climate science,2024-12-24,2024-12-26T11:25:37.101174
Loxodromes and geodesics on rotational surfaces in pseudo-isotropic space,330,2412.18229v1,math.DG,math.DG,climate science,2024-12-24,2024-12-26T11:25:37.101174
Altermagnetic Spin-Splitting Magnetoresistance,173,2412.18220v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci,cond-mat.str-el,cond-mat.supr-con,physics.app-ph",climate science,2024-12-24,2024-12-26T11:25:37.102171
"Driving force of atomic ordering in Fe$_{1-x}$Pt$_{x}$, investigated by density functional theory and machine-learning interatomic potentials Monte Carlo simulations",230,2412.18198v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,climate science,2024-12-24,2024-12-26T11:25:37.103168
"JANUS: A Stablecoin 3.0 Blueprint for Navigating the Stablecoin Trilemma Through Dual-Token Design, Multi-Collateralization, Soft Peg, and AI-Driven Stabilization",304,2412.18182v1,cs.CE,"cs.CE,91G80,K.4.4",climate science,2024-12-24,2024-12-26T11:25:37.103168
INVESTORBENCH: A Benchmark for Financial Decision-Making Tasks with LLM-based Agent,248,2412.18174v1,cs.CE,"cs.CE,cs.AI,q-fin.CP",climate science,2024-12-24,2024-12-26T11:25:37.104166
Entropy-driven electron density and effective model Hamiltonian for boron systems,262,2412.18172v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,climate science,2024-12-24,2024-12-26T11:25:37.105163
VISION: A Modular AI Assistant for Natural Human-Instrument Interaction at Scientific User Facilities,224,2412.18161v1,cs.AI,cs.AI,climate science,2024-12-24,2024-12-26T11:25:37.105163
Statistical mechanics of an active wheel rolling in circles,232,2412.18159v1,cond-mat.soft,"cond-mat.soft,cond-mat.mtrl-sci,cond-mat.stat-mech,physics.app-ph",climate science,2024-12-24,2024-12-26T11:25:37.106161
scReader: Prompting Large Language Models to Interpret scRNA-seq Data,299,2412.18156v1,q-bio.GN,"q-bio.GN,cs.AI,cs.CL",climate science,2024-12-24,2024-12-26T11:25:37.107158
An Instrumental Value for Data Production and its Application to Data Pricing,346,2412.18140v1,cs.GT,"cs.GT,cs.LG",climate science,2024-12-24,2024-12-26T11:25:37.108155
Learning Randomized Reductions and Program Properties,257,2412.18134v1,cs.LG,"cs.LG,cs.CC,cs.PL,cs.SE",climate science,2024-12-24,2024-12-26T11:25:37.108155
LangYa: Revolutionizing Cross-Spatiotemporal Ocean Forecasting,326,2412.18097v1,physics.ao-ph,"physics.ao-ph,cs.AI",climate science,2024-12-24,2024-12-26T11:25:37.109152
A Review of 3D Particle Tracking and Flow Diagnostics Using Digital Holography,217,2412.18094v1,physics.flu-dyn,"physics.flu-dyn,physics.app-ph",climate science,2024-12-24,2024-12-26T11:25:37.110150
Origin of the insulating and superconducting phases in molecular solid $κ$-(BEDT-TTF)$_2$Cu$_2$(CN)$_3$,392,2412.18088v1,cond-mat.str-el,"cond-mat.str-el,cond-mat.mtrl-sci",climate science,2024-12-24,2024-12-26T11:25:37.111148
From Competition to Centralization: The Oligopoly in Ethereum Block Building Auctions,216,2412.18074v1,cs.GT,cs.GT,climate science,2024-12-24,2024-12-26T11:25:37.111148
Competing electronic ground states in the heavy-fermion superconductor CeRh2As2,248,2412.18068v1,cond-mat.str-el,"cond-mat.str-el,cond-mat.mtrl-sci",climate science,2024-12-24,2024-12-26T11:25:37.112144
Automated Materials Discovery Platform Realized: Scanning Probe Microscopy of Combinatorial Libraries,227,2412.18067v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.mes-hall,cs.AI",climate science,2024-12-24,2024-12-26T11:25:37.113142
Emergence of topological defects and spin liquid in a two-orbital spin-fermion model on the honeycomb lattice,139,2412.18057v1,cond-mat.str-el,"cond-mat.str-el,cond-mat.dis-nn,cond-mat.mes-hall,cond-mat.mtrl-sci",climate science,2024-12-24,2024-12-26T11:25:37.113142
Time-Probability Dependent Knowledge Extraction in IoT-enabled Smart Building,267,2412.18042v1,cs.IR,"cs.IR,cs.CE",climate science,2024-12-23,2024-12-26T11:25:37.114139
An information theoretic limit to data amplification,243,2412.18041v1,stat.ML,"stat.ML,cs.LG,hep-ex,physics.data-an",climate science,2024-12-23,2024-12-26T11:25:37.114139
Diverse dust populations in the near-Sun environment characterized by PSP/IS$\bigodot$IS,268,2412.18028v1,astro-ph.EP,"astro-ph.EP,astro-ph.SR,physics.space-ph",climate science,2024-12-23,2024-12-26T11:25:37.115136
Roadmap on Quantum Magnetic Materials,270,2412.18020v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.mes-hall",climate science,2024-12-23,2024-12-26T11:25:37.116134
Fast resets of sub-windows on infrared detectors as a strategy for persistence mitigation,200,2412.18013v1,astro-ph.IM,astro-ph.IM,climate science,2024-12-23,2024-12-26T11:25:37.117131
Mechanical softening and enhanced elasticity of lunar olivine probed via nanoindentation and high-pressure X-ray diffraction measurements,286,2412.18010v1,astro-ph.EP,"astro-ph.EP,cond-mat.mtrl-sci",climate science,2024-12-23,2024-12-26T11:25:37.117131
WavePulse: Real-time Content Analytics of Radio Livestreams,236,2412.17998v1,cs.IR,"cs.IR,cs.AI",climate science,2024-12-23,2024-12-26T11:25:37.118129
Approximating Ground States of Quantum Hamiltonians with Snapshot-QAOA,344,2412.17990v1,quant-ph,quant-ph,climate science,2024-12-23,2024-12-26T11:25:37.119126
A statistical mechanics derivation and implementation of non-conservative phase field models for front propagation in elastic media,267,2412.17972v1,cond-mat.stat-mech,cond-mat.stat-mech,climate science,2024-12-23,2024-12-26T11:25:37.120123
Dynamic Multi-Agent Orchestration and Retrieval for Multi-Source Question-Answer Systems using Large Language Models,210,2412.17964v1,cs.AI,cs.AI,climate science,2024-12-23,2024-12-26T11:25:37.121121
Steganography and Probabilistic Risk Analysis: A Game Theoretical Framework for Quantifying Adversary Advantage and Impact,276,2412.17950v1,cs.GT,"cs.GT,cs.CR",climate science,2024-12-23,2024-12-26T11:25:37.122118
Topological junction states in graphene nanoribbons: A route to topological chemistry,152,2412.17949v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci,physics.chem-ph",climate science,2024-12-23,2024-12-26T11:25:37.123115
Wetting-Layer-Assisted Synthesis of Inverted CdSe/PbSe Quantum Dots and their Photophysical and Photo-Electrical Properties,283,2412.17939v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci",climate science,2024-12-23,2024-12-26T11:25:37.124113
Growth of bulk crystals of magnetic topological insulators under peritectic conditions,252,2412.17915v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.other",climate science,2024-12-23,2024-12-26T11:25:37.124113
"Trading Devil RL: Backdoor attack via Stock market, Bayesian Optimization and Reinforcement Learning",153,2412.17908v1,cs.LG,"cs.LG,cs.CE,physics.comp-ph,physics.soc-ph",climate science,2024-12-23,2024-12-26T11:25:37.125110
Measurements of the quantum geometric tensor in solids,325,2412.17809v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,climate science,2024-12-23,2024-12-26T11:25:37.126107
Observation Interference in Partially Observable Assistance Games,329,2412.17797v1,cs.AI,"cs.AI,cs.GT,cs.LG,cs.MA",climate science,2024-12-23,2024-12-26T11:25:37.126107
Resolving Discrepancies in Calculations of Mechanical Properties of CH\textsubscript{3}NH\textsubscript{3}PbI\textsubscript{3} Perovskites,272,2412.17771v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,climate science,2024-12-23,2024-12-26T11:25:37.127104
A unified and consistent electrical double layer model for treatment of core and space charge layer in solid electrolytes,251,2412.17750v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,physics.chem-ph",climate science,2024-12-23,2024-12-26T11:25:37.128102
Physically Intuitive Anisotropic Model of Hardness,172,2412.17745v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,climate science,2024-12-23,2024-12-26T11:25:37.128102
Asynchronous Federated Learning: A Scalable Approach for Decentralized Machine Learning,348,2412.17723v1,cs.LG,"cs.LG,cs.SY,eess.SY",climate science,2024-12-23,2024-12-26T11:25:37.129099
Robin Hood Reachability Bidding Games,203,2412.17718v1,cs.GT,cs.GT,climate science,2024-12-23,2024-12-26T11:25:37.130096
Ab initio theory of the non-resonant Raman effect in crystals at finite temperature in comparison to experiment: The examples of GaN and BaZrS3,164,2412.17711v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,climate science,2024-12-23,2024-12-26T11:25:37.130096
Tailoring the properties of the 2D ferromagnet CrSBr by lanthanide doping,276,2412.17682v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.mes-hall",climate science,2024-12-23,2024-12-26T11:25:37.132091
Euclid: Early Release Observations of diffuse stellar structures and globular clusters as probes of the mass assembly of galaxies in the Dorado group,380,2412.17672v1,astro-ph.GA,"astro-ph.GA,astro-ph.IM",climate science,2024-12-23,2024-12-26T11:25:37.133088
Effect of arsenic doping on structural and electronic properties of MoSe$_2$ monolayer: an ab initio study,394,2412.17664v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.mes-hall",climate science,2024-12-23,2024-12-26T11:25:37.134086
Dynamic control of ferroic domain patterns by thermal quenching,292,2412.17661v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,climate science,2024-12-23,2024-12-26T11:25:37.135083
Discovery of an anomalous non-evaporating sub-nanometre water layer in open environment,203,2412.17636v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.mes-hall,quant-ph",climate science,2024-12-23,2024-12-26T11:25:37.136080
Maximal number of mixed Nash equilibria in generic games where each player has two pure strategies,89,2412.17890v1,math.CO,"math.CO,cs.GT,math.OC,91A06, 91A10, 05A05",climate science,2024-12-23,2024-12-26T11:25:37.136080
Mixing and Geometry in the North Atlantic Meridional Overturning Circulation,199,2412.17615v1,physics.ao-ph,"physics.ao-ph,nlin.CD,physics.flu-dyn",climate science,2024-12-23,2024-12-26T11:25:37.136080
V$^2$-SfMLearner: Learning Monocular Depth and Ego-motion for Multimodal Wireless Capsule Endoscopy,293,2412.17595v1,cs.CV,"cs.CV,cs.AI,cs.RO",climate science,2024-12-23,2024-12-26T11:25:37.137078
Simultaneous achievement of record-breaking colossal magnetoresistance and angular magnetoresistance in an antiferromagnetic semiconductor EuSe2,218,2412.17594v1,cond-mat.str-el,"cond-mat.str-el,cond-mat.mtrl-sci",climate science,2024-12-23,2024-12-26T11:25:37.138075
Buried Interfaces and Spin Orientation in [Co/Pt]10 /Fe multilayer with Orthogonal Magnetic Anisotropy: Effect of Fe Thickness,415,2412.17555v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,climate science,2024-12-23,2024-12-26T11:25:37.139073
Leveraging Cardiovascular Simulations for In-Vivo Prediction of Cardiac Biomarkers,292,2412.17542v1,cs.LG,"cs.LG,cs.CE,physics.bio-ph",climate science,2024-12-23,2024-12-26T11:25:37.140070
A 3-dimensional scanning trapped-ion probe,247,2412.17528v1,quant-ph,"quant-ph,physics.atom-ph",climate science,2024-12-23,2024-12-26T11:25:37.140070
Disorder-averaged Qudit Dynamics,244,2412.17519v1,quant-ph,quant-ph,climate science,2024-12-23,2024-12-26T11:25:37.141067
Uncertainties of Satellite-based Essential Climate Variables from Deep Learning,276,2412.17506v1,physics.geo-ph,"physics.geo-ph,cs.LG",climate science,2024-12-23,2024-12-26T11:25:37.142065
"First-Principles' Derived Force Field for hBN Nanostrucrtures; Applications to Monolayers, Nanotubes and Nanotori",259,2412.17503v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci",climate science,2024-12-23,2024-12-26T11:25:37.143062
Guided Real Image Dehazing using YCbCr Color Space,335,2412.17496v2,cs.CV,cs.CV,climate science,2024-12-23,2024-12-26T11:25:37.143062
Predicting the suitability of photocatalysts for water splitting using Koopmans spectral functionals: The case of TiO$_2$ polymorphs,184,2412.17488v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,physics.chem-ph,physics.comp-ph",climate science,2024-12-23,2024-12-26T11:25:37.144059
Interplay of Kitaev Interaction and Off-diagonal Exchanges: Exotic Phases and Quantum Phase Diagrams,224,2412.17476v1,cond-mat.str-el,"cond-mat.str-el,cond-mat.mtrl-sci",climate science,2024-12-23,2024-12-26T11:25:37.145057
"Bismuth doping induced enhancement of the spin-orbit coupling strength in the prototype dilute ferromagnetic semiconductor (Ga,Mn)As: a review",384,2412.17473v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,physics.app-ph",climate science,2024-12-23,2024-12-26T11:25:37.146054
Collective dynamics behind success,204,2412.17472v1,physics.soc-ph,"physics.soc-ph,cs.SI",climate science,2024-12-23,2024-12-26T11:25:37.146054
Carbon-based light emitting defects in different layers of hexagonal boron nitride,194,2412.17457v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.mes-hall,quant-ph",climate science,2024-12-23,2024-12-26T11:25:37.147051
A crack-length control technique for phase field fracture in FFT homogenization,288,2412.17445v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cs.NA,math.NA",climate science,2024-12-23,2024-12-26T11:25:37.147051
Enhanced Superconducting Properties of Bi$_2$Sr$_2$CaCu$_2$O$_{8+δ}$ Films with sub-50-nm Thickness,233,2412.17367v1,cond-mat.supr-con,"cond-mat.supr-con,cond-mat.mtrl-sci,physics.app-ph",climate science,2024-12-23,2024-12-26T11:25:37.148048
Three-Class Text Sentiment Analysis Based on LSTM,261,2412.17347v1,cs.CL,"cs.CL,cs.CE,cs.LG",climate science,2024-12-23,2024-12-26T11:25:37.149046
On the Power and Limitations of Examples for Description Logic Concepts,173,2412.17345v1,cs.LO,"cs.LO,cs.LG,F.4.1; I.2.6; I.2.4",climate science,2024-12-23,2024-12-26T11:25:37.149046
Hierarchical Dirichlet Process Mixture of Products of Multinomial Distributions: Applications to Survey Data with Potentially Missing Values,280,2412.17335v1,stat.ME,stat.ME,climate science,2024-12-23,2024-12-26T11:25:37.150043
Spatial function-on-function regression,261,2412.17327v1,stat.ME,"stat.ME,stat.CO,62R10",climate science,2024-12-23,2024-12-26T11:25:37.151040
Emerging Microelectronic Materials by Design: Navigating Combinatorial Design Space with Scarce and Dispersed Data,314,2412.17283v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cs.CE,cs.LG",climate science,2024-12-23,2024-12-26T11:25:37.152038
Coupled differential-algebraic equations framework for modeling six-degree-of-freedom flight dynamics of asymmetric fixed-wing aircraft,228,2412.17280v1,eess.SY,"eess.SY,cs.SC,cs.SY,34M15, 65L80, 70E15,I.6.3; I.6.5; J.2",climate science,2024-12-23,2024-12-26T11:25:37.152038
