title,token_count,arxiv_id,category,categories,query_field,published_date,collection_timestamp
Fair Distributed Machine Learning with Imbalanced Data as a Stackelberg Evolutionary Game,250,2412.16079v1,cs.LG,"cs.LG,cs.CV,cs.GT,cs.NE",environmental science,2024-12-20,2024-12-23T21:07:07.273819
Formal Mathematical Reasoning: A New Frontier in AI,249,2412.16075v1,cs.AI,"cs.AI,cs.LG,cs.LO",environmental science,2024-12-20,2024-12-23T21:07:07.273819
Motif Caller: Sequence Reconstruction for Motif-Based DNA Storage,295,2412.16074v1,cs.OH,"cs.OH,q-bio.GN",environmental science,2024-12-20,2024-12-23T21:07:07.274816
SAT Solving for Variants of First-Order Subsumption,331,2412.16058v1,cs.LO,cs.LO,environmental science,2024-12-20,2024-12-23T21:07:07.276811
Applying Predictive Analytics to Occupational Health and Safety in India,330,2412.16038v1,cs.CY,"cs.CY,cs.AI",environmental science,2024-12-20,2024-12-23T21:07:07.277808
Electric Vehicle Charging Stations Placement Optimization in Vietnam Using Mixed-Integer Nonlinear Programming Model,234,2412.16025v1,cs.CE,cs.CE,environmental science,2024-12-20,2024-12-23T21:07:07.277808
QUANTUM ESPRESSO implementation of the RPA-based functional,170,2412.16017v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.str-el",environmental science,2024-12-20,2024-12-23T21:07:07.278805
"MAD-NG, a standalone multiplatform tool for linear and non-linear optics design and optimisation",205,2412.16006v1,cs.CE,cs.CE,environmental science,2024-12-20,2024-12-23T21:07:07.279803
Single-shot all-optical magnetization switching in in-plane magnetized magnetic tunnel junction,146,2412.16005v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.mes-hall",environmental science,2024-12-20,2024-12-23T21:07:07.279803
Feedback Regulated Opto-Mechanical Soft Robotic Actuators,236,2412.15990v1,cs.RO,"cs.RO,cond-mat.mtrl-sci",environmental science,2024-12-20,2024-12-23T21:07:07.280800
Extraordinary oxidation behavior of W-Zr thin-film metallic glasses: A route for tailoring functional properties of W-Zr-O films,297,2412.15943v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,environmental science,2024-12-20,2024-12-23T21:07:07.281797
Less is More: Towards Green Code Large Language Models via Unified Structural Pruning,294,2412.15921v1,cs.SE,"cs.SE,cs.AI",environmental science,2024-12-20,2024-12-23T21:07:07.282795
Dynamic heterogeneity in the self-induced spin glass state of elemental neodymium,240,2412.15916v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cond-mat.dis-nn,cond-mat.mes-hall",environmental science,2024-12-20,2024-12-23T21:07:07.282795
Topological junctions for one-dimensional systems,117,2412.15887v1,math-ph,"math-ph,cond-mat.mtrl-sci,math.MP,34L40, 34B09, 53D12,",environmental science,2024-12-20,2024-12-23T21:07:07.283792
First Constraint on the Diffuse Supernova Neutrino Background through the CE$ν$NS process from the LZ experiment,281,2412.15886v1,hep-ex,hep-ex,environmental science,2024-12-20,2024-12-23T21:07:07.283792
Direct measurement of the local electrocaloric effect in 2D ferroelectric In${}_2$Se${}_3$ by Scanning Electrocaloric Thermometry,288,2412.15884v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci",environmental science,2024-12-20,2024-12-23T21:07:07.284789
Observation of distorted tilted conical phase at the surface of a bulk chiral magnet with resonant elastic x-ray scattering,166,2412.15882v1,cond-mat.str-el,"cond-mat.str-el,cond-mat.mtrl-sci",environmental science,2024-12-20,2024-12-23T21:07:07.285787
On the Power of Strategic Corpus Enrichment in Content Creation Games,287,2412.15878v1,cs.GT,cs.GT,environmental science,2024-12-20,2024-12-23T21:07:07.285787
Approximate State Abstraction for Markov Games,232,2412.15877v1,cs.GT,"cs.GT,cs.AI,cs.MA",environmental science,2024-12-20,2024-12-23T21:07:07.286784
Controlled polymorphic competition -- a path to tough and hard ceramics,382,2412.15874v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,environmental science,2024-12-20,2024-12-23T21:07:07.287781
Understanding the Structure and Resilience of the Brazilian Federal Road Network Through Network Science,208,2412.15865v1,physics.soc-ph,"physics.soc-ph,cs.CY",environmental science,2024-12-20,2024-12-23T21:07:07.288779
Efficient Curation of Invertebrate Image Datasets Using Feature Embeddings and Automatic Size Comparison,266,2412.15844v1,cs.CV,cs.CV,environmental science,2024-12-20,2024-12-23T21:07:07.288779
Enriching Social Science Research via Survey Item Linking,338,2412.15831v1,cs.DL,"cs.DL,cs.CL",environmental science,2024-12-20,2024-12-23T21:07:07.289776
SUBMASSIVE: Resolving Subclass Cycles in Very Large Knowledge Graphs,170,2412.15829v1,cs.LO,"cs.LO,cs.SC,math.OC,68T27, 68T20, 68T09,F.3.0; I.2.1; I.2.4",environmental science,2024-12-20,2024-12-23T21:07:07.290773
Using matrix-product states for time-series machine learning,371,2412.15826v1,stat.ML,"stat.ML,cs.LG,quant-ph",environmental science,2024-12-20,2024-12-23T21:07:07.291771
Unveiling the Mechanisms of DAI: A Logic-Based Approach to Stablecoin Analysis,134,2412.15814v1,cs.CR,"cs.CR,cs.DC,cs.LO",environmental science,2024-12-20,2024-12-23T21:07:07.292770
Bi-directional Mapping of Morphology Metrics and 3D City Blocks for Enhanced Characterization and Generation of Urban Form,321,2412.15801v1,cs.CE,"cs.CE,cs.AI",environmental science,2024-12-20,2024-12-23T21:07:07.293767
A detailed examination of polysilicon resistivity incorporating the grain size distribution,282,2412.15784v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,physics.comp-ph",environmental science,2024-12-20,2024-12-23T21:07:07.294763
On the optimal growth of autocatalytic subnetworks: A Mathematical Optimization Approach,265,2412.15776v1,math.OC,"math.OC,cs.CE",environmental science,2024-12-20,2024-12-23T21:07:07.295762
Dynamic Learning Rate Decay for Stochastic Variational Inference,290,2412.15745v1,cs.CE,cs.CE,environmental science,2024-12-20,2024-12-23T21:07:07.296758
Distribution-Free Normal Modal Logics,224,2412.15736v1,cs.LO,"cs.LO,math.LO",environmental science,2024-12-20,2024-12-23T21:07:07.296758
Electrically-tunable ultra-flat bands and $π$-electron magnetism in graphene nanoribbons,233,2412.15729v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci",environmental science,2024-12-20,2024-12-23T21:07:07.297756
Active nitrogen flux measurement during GaN growth based on the transmitted signal detected with a pyrometer,101,2412.15710v1,physics.ins-det,"physics.ins-det,cond-mat.mtrl-sci",environmental science,2024-12-20,2024-12-23T21:07:07.298755
Online Optimization Algorithms in Repeated Price Competition: Equilibrium Learning and Algorithmic Collusion,330,2412.15707v1,cs.GT,cs.GT,environmental science,2024-12-20,2024-12-23T21:07:07.299749
High-efficiency fast pinching radiation of electron beams in nonuniform plasma,238,2412.15706v1,physics.plasm-ph,"physics.plasm-ph,physics.acc-ph",environmental science,2024-12-20,2024-12-23T21:07:07.299749
High-Dimensional Bayesian Optimisation with Large-Scale Constraints via Latent Space Gaussian Processes,301,2412.15679v1,cs.CE,cs.CE,environmental science,2024-12-20,2024-12-23T21:07:07.300747
SCENIC: Scene-aware Semantic Navigation with Instruction-guided Control,338,2412.15664v1,cs.CV,cs.CV,environmental science,2024-12-20,2024-12-23T21:07:07.301744
Tacit Learning with Adaptive Information Selection for Cooperative Multi-Agent Reinforcement Learning,227,2412.15639v1,cs.MA,"cs.MA,cs.AI,cs.LG",environmental science,2024-12-20,2024-12-23T21:07:07.302741
Two-Dimensional Graphene: Theoretical Study of Multi-photon Non-linear Absorption Coefficient of a Strong Electromagnetic Wave by Using Quantum Kinetic Equation,347,2412.15638v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci",environmental science,2024-12-20,2024-12-23T21:07:07.303738
Microservices-Based Framework for Predictive Analytics and Real-time Performance Enhancement in Travel Reservation Systems,303,2412.15616v1,cs.IT,"cs.IT,cs.AI,cs.CE,cs.LG,math.IT",environmental science,2024-12-20,2024-12-23T21:07:07.304736
Stochastic Analysis of Entanglement-assisted Quantum Communication Channels,172,2412.16157v1,math.PR,"math.PR,cs.NI,quant-ph,60K25, 68M20, 60F17, 60F05",quantum information science,2024-12-20,2024-12-23T21:07:08.473776
Frequency Is What You Need: Word-frequency Masking Benefits Vision-Language Model Pre-training,183,2412.16148v1,cs.CV,cs.CV,quantum information science,2024-12-20,2024-12-23T21:07:08.474774
SeagrassFinder: Deep Learning for Eelgrass Detection and Coverage Estimation in the Wild,309,2412.16147v1,cs.CV,cs.CV,quantum information science,2024-12-20,2024-12-23T21:07:08.475771
FedGAT: A Privacy-Preserving Federated Approximation Algorithm for Graph Attention Networks,308,2412.16144v1,cs.LG,"cs.LG,cs.DC",quantum information science,2024-12-20,2024-12-23T21:07:08.476769
Quantitative classicality in cosmological interactions during inflation,322,2412.16143v1,gr-qc,"gr-qc,hep-th",quantum information science,2024-12-20,2024-12-23T21:07:08.477765
The Classical Super-Rotation Infrared Triangle,253,2412.16142v1,hep-th,"hep-th,gr-qc",quantum information science,2024-12-20,2024-12-23T21:07:08.478763
Henneaux-Teitelboim Form of the Generalized Unimodular Gravity Action,155,2412.16139v1,hep-th,"hep-th,gr-qc",quantum information science,2024-12-20,2024-12-23T21:07:08.478763
Camera-Based Localization and Enhanced Normalized Mutual Information,259,2412.16137v1,cs.CV,"cs.CV,eess.SP,stat.AP",quantum information science,2024-12-20,2024-12-23T21:07:08.479759
Asymptotic T-duality in three dimensions,234,2412.16136v1,hep-th,"hep-th,gr-qc",quantum information science,2024-12-20,2024-12-23T21:07:08.480757
Can LLMs Obfuscate Code? A Systematic Analysis of Large Language Models into Assembly Code Obfuscation,348,2412.16135v1,cs.CR,"cs.CR,cs.AI,cs.CL",quantum information science,2024-12-20,2024-12-23T21:07:08.480757
Data-Driven Mechanism Design: Jointly Eliciting Preferences and Information,198,2412.16132v1,econ.TH,"econ.TH,cs.GT",quantum information science,2024-12-20,2024-12-23T21:07:08.481754
Determination of the Magnetic Structure of Spin Glass Compound $\text{Zn}_{0.5}\text{Mn}_{0.5}\text{Te}$ Using Real-Space Methods,418,2412.16130v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,quantum information science,2024-12-20,2024-12-23T21:07:08.482752
Multi-scale reconstruction of large supply networks,333,2412.16122v1,physics.soc-ph,"physics.soc-ph,econ.GN,q-fin.EC",quantum information science,2024-12-20,2024-12-23T21:07:08.483749
Convolutional Deep Operator Networks for Learning Nonlinear Focused Ultrasound Wave Propagation in Heterogeneous Spinal Cord Anatomy,328,2412.16118v1,physics.med-ph,"physics.med-ph,cs.AI",quantum information science,2024-12-20,2024-12-23T21:07:08.484746
Kramers-protected hardware-efficient error correction with Andreev spin qubits,120,2412.16116v1,quant-ph,"quant-ph,cond-mat.mes-hall,cond-mat.supr-con",quantum information science,2024-12-20,2024-12-23T21:07:08.484746
The Content Moderator's Dilemma: Removal of Toxic Content and Distortions to Online Discourse,220,2412.16114v1,cs.SI,cs.SI,quantum information science,2024-12-20,2024-12-23T21:07:08.485743
Quantifying the benefit of load uncertainty reduction for the design of district energy systems under grid constraints using the Value of Information,312,2412.16105v1,eess.SY,"eess.SY,cs.SY",quantum information science,2024-12-20,2024-12-23T21:07:08.486741
Local structure and phonon states mediated by intercalation-driven doping in superconducting $Li_{1.0}(C_5H_5N)_yFe_{2-z}Se_2$,474,2412.16103v1,cond-mat.supr-con,"cond-mat.supr-con,cond-mat.mtrl-sci,cond-mat.str-el",quantum information science,2024-12-20,2024-12-23T21:07:08.487738
Integration of Quantum Key Distribution in a 20-km 32-user Coherent Passive Optical Network with Single Feeder Fiber,61,2412.16104v1,quant-ph,"quant-ph,cs.CR",quantum information science,2024-12-20,2024-12-23T21:07:08.487738
High precision X-ray spectroscopy of kaonic neon,123,2412.16101v1,nucl-ex,"nucl-ex,hep-ex",quantum information science,2024-12-20,2024-12-23T21:07:08.487738
Engineering high-Q superconducting tantalum microwave coplanar waveguide resonators for compact coherent quantum circuits,305,2412.16099v1,quant-ph,"quant-ph,cond-mat.supr-con,cs.SY,eess.SY,physics.app-ph",quantum information science,2024-12-20,2024-12-23T21:07:08.488736
Dual-Polarized Beyond Diagonal RIS,166,2412.16097v1,cs.IT,"cs.IT,eess.SP,math.IT",quantum information science,2024-12-20,2024-12-23T21:07:08.489733
Social Group Human-Robot Interaction: A Scoping Review of Computational Challenges,185,2412.16093v1,cs.RO,cs.RO,quantum information science,2024-12-20,2024-12-23T21:07:08.489733
Sparse Non-Markovian Noise Modeling of Transmon-Based Multi-Qubit Operations,257,2412.16092v1,quant-ph,quant-ph,quantum information science,2024-12-20,2024-12-23T21:07:08.490730
Decision algorithms for fragments of real analysis.\ II. A theory of differentiable functions with convexity and concavity predicates,137,2412.16091v1,cs.LO,"cs.LO,03B25, 26A99",quantum information science,2024-12-20,2024-12-23T21:07:08.490730
Towards Interpretable Radiology Report Generation via Concept Bottlenecks using a Multi-Agentic RAG,202,2412.16086v1,cs.IR,"cs.IR,cs.AI,cs.CL,cs.CV,eess.IV",quantum information science,2024-12-20,2024-12-23T21:07:08.491727
Chiral phase-imaging meta-sensors,201,2412.16084v1,physics.optics,physics.optics,quantum information science,2024-12-20,2024-12-23T21:07:08.492726
Bounds on concatenated entanglement-assisted quantum error-correcting codes,186,2412.16082v1,quant-ph,quant-ph,quantum information science,2024-12-20,2024-12-23T21:07:08.493724
Error-corrected fermionic quantum processors with neutral atoms,272,2412.16081v1,quant-ph,"quant-ph,cond-mat.quant-gas,physics.atom-ph",quantum information science,2024-12-20,2024-12-23T21:07:08.493724
Benchmarking stochasticity behind reproducibility: denoising strategies in Ta$_2$O$_5$ memristors,235,2412.16080v1,cond-mat.mes-hall,"cond-mat.mes-hall,cond-mat.mtrl-sci",quantum information science,2024-12-20,2024-12-23T21:07:08.494720
Fair Distributed Machine Learning with Imbalanced Data as a Stackelberg Evolutionary Game,250,2412.16079v1,cs.LG,"cs.LG,cs.CV,cs.GT,cs.NE",quantum information science,2024-12-20,2024-12-23T21:07:08.495717
SegCol Challenge: Semantic Segmentation for Tools and Fold Edges in Colonoscopy data,249,2412.16078v1,cs.CV,cs.CV,quantum information science,2024-12-20,2024-12-23T21:07:08.495717
Comparing effective-one-body and Mathisson-Papapetrou-Dixon results for a spinning test particle on circular equatorial orbits around a Kerr black hole,209,2412.16077v1,gr-qc,gr-qc,quantum information science,2024-12-20,2024-12-23T21:07:08.496714
Electroweak corrections in the SMEFT: four-fermion operators at high energies,327,2412.16076v1,hep-ph,hep-ph,quantum information science,2024-12-20,2024-12-23T21:07:08.497711
Formal Mathematical Reasoning: A New Frontier in AI,249,2412.16075v1,cs.AI,"cs.AI,cs.LG,cs.LO",quantum information science,2024-12-20,2024-12-23T21:07:08.497711
Motif Caller: Sequence Reconstruction for Motif-Based DNA Storage,295,2412.16074v1,cs.OH,"cs.OH,q-bio.GN",quantum information science,2024-12-20,2024-12-23T21:07:08.498709
Cosmological Zoom-In Simulations of Milky Way Host Size Dark Matter Halos with a Blue-Tilted Primordial Power Spectrum,343,2412.16072v1,astro-ph.CO,"astro-ph.CO,astro-ph.GA,gr-qc,hep-ph",quantum information science,2024-12-20,2024-12-23T21:07:08.499706
Fully heavy asymmetric scalar tetraquarks,474,2412.16068v1,hep-ph,"hep-ph,hep-ex,hep-lat",quantum information science,2024-12-20,2024-12-23T21:07:08.500703
A Bayesian prevalence-incidence mixture model for screening outcomes with misclassification,308,2412.16065v1,stat.ME,"stat.ME,stat.CO,62N02",quantum information science,2024-12-20,2024-12-23T21:07:08.501701
Examining Entropic Unbalanced Optimal Transport and Sinkhorn Divergences for Spatial Forecast Verification,221,2412.16063v1,math.OC,math.OC,quantum information science,2024-12-20,2024-12-23T21:07:08.501701
Multipartite entanglement structure of monitored quantum circuits,142,2412.16062v1,quant-ph,"quant-ph,cond-mat.stat-mech",quantum information science,2024-12-20,2024-12-23T21:07:08.502698
On the Impact of 3D Visualization of Repository Metrics in Software Engineering Education,243,2412.16061v1,cs.CY,"cs.CY,cs.SE",quantum information science,2024-12-20,2024-12-23T21:07:08.502698
SAT Solving for Variants of First-Order Subsumption,331,2412.16058v1,cs.LO,cs.LO,quantum information science,2024-12-20,2024-12-23T21:07:08.503695
One-loop corrections to near extremal Kerr thermodynamics from semiclassical Virasoro blocks,157,2412.16057v1,hep-th,"hep-th,gr-qc",quantum information science,2024-12-20,2024-12-23T21:07:08.504693
Functional renormalization of QCD in $1 + 1$ dimensions: four-fermion interactions from quark-gluon dynamics,154,2412.16051v1,hep-ph,"hep-ph,hep-th,nucl-th",quantum information science,2024-12-20,2024-12-23T21:07:08.504693
Generalized Wilson lines and the gravitational scattering of spinning bodies,302,2412.16049v1,hep-th,hep-th,quantum information science,2024-12-20,2024-12-23T21:07:08.505690
Discriminating between different modified dispersion relations from gamma-ray observations,388,2412.16048v1,astro-ph.HE,"astro-ph.HE,gr-qc",quantum information science,2024-12-20,2024-12-23T21:07:08.506688
Segmentation of arbitrary features in very high resolution remote sensing imagery,264,2412.16046v1,cs.CV,cs.CV,quantum information science,2024-12-20,2024-12-23T21:07:08.507685
Millikelvin Nb nanoSQUID-embedded tuneable resonator fabricated with a neon focused-ion-beam,261,2412.16045v1,quant-ph,"quant-ph,cond-mat.supr-con",quantum information science,2024-12-20,2024-12-23T21:07:08.508683
A two-dimensional 10-qubit array in germanium with robust and localised qubit control,219,2412.16044v1,cond-mat.mes-hall,"cond-mat.mes-hall,quant-ph",quantum information science,2024-12-20,2024-12-23T21:07:08.508683
HoVLE: Unleashing the Power of Monolithic Vision-Language Models with Holistic Vision-Language Embedding,362,2412.16158v1,cs.CV,cs.CV,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.281738
Personalized Representation from Personalized Generation,211,2412.16156v1,cs.CV,"cs.CV,cs.LG",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.282735
Cross-sectional Topology Optimization of Slender Soft Pneumatic Actuators using Genetic Algorithms and Geometrically Exact Beam Models,330,2412.16138v1,cs.RO,"cs.RO,physics.comp-ph",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.283732
Terbium under High Pressure: First-Principles Dynamical Mean-Field Theory Study,212,2412.16125v1,cond-mat.str-el,cond-mat.str-el,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.284729
Observational Properties of Harmonic EMIC waves: Statistical Study,217,2412.16124v1,physics.space-ph,physics.space-ph,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.284729
Demystifying the Potential of ChatGPT-4 Vision for Construction Progress Monitoring,209,2412.16108v1,cs.CV,"cs.CV,cs.AI",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.285726
Engineering high-Q superconducting tantalum microwave coplanar waveguide resonators for compact coherent quantum circuits,305,2412.16099v1,quant-ph,"quant-ph,cond-mat.supr-con,cs.SY,eess.SY,physics.app-ph",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.286723
Explainable AI for Multivariate Time Series Pattern Exploration: Latent Space Visual Analytics with Time Fusion Transformer and Variational Autoencoders in Power Grid Event Diagnosis,349,2412.16098v1,cs.LG,"cs.LG,cs.AI",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.287721
Towards Interpretable Radiology Report Generation via Concept Bottlenecks using a Multi-Agentic RAG,202,2412.16086v1,cs.IR,"cs.IR,cs.AI,cs.CL,cs.CV,eess.IV",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.287721
Efficient MedSAMs: Segment Anything in Medical Images on Laptop,213,2412.16085v1,eess.IV,"eess.IV,cs.CV",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.288718
Differentially Private Federated Learning of Diffusion Models for Synthetic Tabular Data Generation,186,2412.16083v1,cs.LG,"cs.LG,q-fin.ST",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.289716
SegCol Challenge: Semantic Segmentation for Tools and Fold Edges in Colonoscopy data,249,2412.16078v1,cs.CV,cs.CV,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.289716
Formal Mathematical Reasoning: A New Frontier in AI,249,2412.16075v1,cs.AI,"cs.AI,cs.LG,cs.LO",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.290713
A two-dimensional 10-qubit array in germanium with robust and localised qubit control,219,2412.16044v1,cond-mat.mes-hall,"cond-mat.mes-hall,quant-ph",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.290713
Applying Predictive Analytics to Occupational Health and Safety in India,330,2412.16038v1,cs.CY,"cs.CY,cs.AI",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.292710
Fuzzy-Space Engineering,153,2412.16011v1,hep-th,hep-th,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.293705
Data-Centric Improvements for Enhancing Multi-Modal Understanding in Spoken Conversation Modeling,187,2412.15995v1,cs.CL,"cs.CL,cs.AI,cs.SD,eess.AS",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.293705
Investigating the Interplay between Spin-Polarization and Magnetic Damping in $\mathrm{Co}_{x}\mathrm{Fe}_{80-x}\mathrm{B}_{20}$ for Magnonics Applications,368,2412.15954v1,physics.app-ph,physics.app-ph,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.294702
Watertox: The Art of Simplicity in Universal Attacks A Cross-Model Framework for Robust Adversarial Generation,205,2412.15924v1,cs.CV,"cs.CV,cs.AI,cs.CR",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.295700
RiTTA: Modeling Event Relations in Text-to-Audio Generation,193,2412.15922v1,cs.LG,"cs.LG,cs.SD,eess.AS",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.295700
Self-supervised Spatial-Temporal Learner for Precipitation Nowcasting,242,2412.15917v1,cs.LG,cs.LG,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.296697
CCNDF: Curvature Constrained Neural Distance Fields from 3D LiDAR Sequences,222,2412.15909v1,cs.CV,"cs.CV,cs.GR",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.297694
Development of a Large-scale Dataset of Chest Computed Tomography Reports in Japanese and a High-performance Finding Classification Model,398,2412.15907v1,cs.CL,"cs.CL,cs.AI",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.299690
A Digital Phantom for 3D MR Spectroscopy Data Simulation,250,2412.15869v1,physics.med-ph,"physics.med-ph,physics.bio-ph",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.300686
Using matrix-product states for time-series machine learning,371,2412.15826v1,stat.ML,"stat.ML,cs.LG,quant-ph",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.301684
Precision ICU Resource Planning: A Multimodal Model for Brain Surgery Outcomes,189,2412.15818v1,eess.IV,"eess.IV,cs.CV,q-bio.NC",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.301684
Efficient Hamiltonian Simulation: A Utility Scale Perspective for Covalent Inhibitor Reactivity Prediction,223,2412.15804v1,quant-ph,quant-ph,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.302682
WebLLM: A High-Performance In-Browser LLM Inference Engine,291,2412.15803v1,cs.LG,"cs.LG,cs.AI",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.303678
Ensembling Large Language Models with Process Reward-Guided Tree Search for Better Complex Reasoning,238,2412.15797v1,cs.CL,cs.CL,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.304675
Debiasing of Two-Line Element Sets for Batch Least Squares Pseudo-Orbit Determination in MEO and GEO,328,2412.15793v1,astro-ph.EP,"astro-ph.EP,astro-ph.IM,eess.SP,math.OC",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.304675
On the optimal growth of autocatalytic subnetworks: A Mathematical Optimization Approach,265,2412.15776v1,math.OC,"math.OC,cs.CE",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.305673
Coherent Interactions of Free Electrons and Matter: Toward Tunable Compact X-ray Sources,334,2412.15775v1,physics.app-ph,"physics.app-ph,physics.optics",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.306670
Linguistic Features Extracted by GPT-4 Improve Alzheimer's Disease Detection based on Spontaneous Speech,206,2412.15772v1,cs.CL,"cs.CL,cs.AI",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.307668
VORD: Visual Ordinal Calibration for Mitigating Object Hallucinations in Large Vision-Language Models,195,2412.15739v1,cs.CV,cs.CV,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.307668
The Role of Recurrency in Image Segmentation for Noisy and Limited Sample Settings,254,2412.15734v1,cs.CV,"cs.CV,cs.LG",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.308667
High-efficiency fast pinching radiation of electron beams in nonuniform plasma,238,2412.15706v1,physics.plasm-ph,"physics.plasm-ph,physics.acc-ph",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.309673
Collaborative Gym: A Framework for Enabling and Evaluating Human-Agent Collaboration,223,2412.15701v1,cs.AI,"cs.AI,cs.CL,cs.HC",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.310661
Effect of three-orifice baffles orientation on the flow and thermal-hydraulic performance: experimental analysis for net and oscillatory flows,368,2412.15682v1,physics.flu-dyn,physics.flu-dyn,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.311657
A survey on FPGA-based accelerator for ML models,179,2412.15666v1,cs.AR,"cs.AR,cs.LG,68W25, 68M20, 68Q25,I.5.4; C.1.3; B.5.2",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.312654
SLAM-Omni: Timbre-Controllable Voice Interaction System with Single-Stage Training,232,2412.15649v1,eess.AS,eess.AS,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.313652
Lecture Notes on High Dimensional Linear Regression,95,2412.15633v1,stat.ME,"stat.ME,stat.CO,stat.ML",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.313652
Microservices-Based Framework for Predictive Analytics and Real-time Performance Enhancement in Travel Reservation Systems,303,2412.15616v1,cs.IT,"cs.IT,cs.AI,cs.CE,cs.LG,math.IT",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.314652
Multi-modal Agent Tuning: Building a VLM-Driven Agent for Efficient Tool Usage,298,2412.15606v1,cs.AI,"cs.AI,cs.CV",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.315646
Advanced Control Strategy to Compensate Power Sharing Error and DC Circulating Current in Parallel Single-Phase Inverters,179,2412.15604v1,eess.SY,"eess.SY,cs.SY",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.316644
SemDP: Semantic-level Differential Privacy Protection for Face Datasets,208,2412.15590v1,cs.CV,"cs.CV,cs.CR",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.316644
Limit theorems for critical branching processes in a finite state space Markovian environment,270,2412.15585v1,math.PR,"math.PR,60J80, 60F05, 60J10",advanced manufacturing,2024-12-20,2024-12-23T21:07:09.317641
Tracking the 2024 US Presidential Election Chatter on TikTok: A Public Multimodal Dataset,253,2412.15583v1,cs.SI,cs.SI,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.318638
A Deep Probabilistic Framework for Continuous Time Dynamic Graph Generation,214,2412.15582v1,cs.LG,cs.LG,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.318638
J-EDI QA: Benchmark for deep-sea organism-specific multimodal LLM,277,2412.15574v1,cs.CV,cs.CV,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.319635
Thin films as practical quantum materials: a status quo and beyond,158,2412.15565v1,cond-mat.mtrl-sci,cond-mat.mtrl-sci,advanced manufacturing,2024-12-20,2024-12-23T21:07:09.320633
Stochastic Variational Inference for Structured Additive Distributional Regression,283,2412.10038v1,stat.CO,"stat.CO,62,G.3",biotechnology,2024-12-13,2024-12-23T21:07:10.159484
Use of diverse data sources to control which topics emerge in a science map,190,2412.07550v1,cs.DL,cs.DL,biotechnology,2024-12-10,2024-12-23T21:07:10.160482
